oozukumi_jima, 大築海島,  https://ja.wikipedia.org/wiki/%E5%A4%A7%E7%AF%89%E6%B5%B7%E5%B3%B6,  鳥羽市,  https://ja.wikipedia.org/wiki/%E9%B3%A5%E7%BE%BD%E5%B8%82, oozukumi_jima.geojson, 34.541667, 136.911111 
kamishima_mie, 神島_三重,  https://ja.wikipedia.org/wiki/%E7%A5%9E%E5%B3%B6_(%E4%B8%89%E9%87%8D%E7%9C%8C),  鳥羽市,  https://ja.wikipedia.org/wiki/%E9%B3%A5%E7%BE%BD%E5%B8%82, kamishima_mie.geojson, 34.548333, 136.984722 
sakate_jima, 坂手島,  https://ja.wikipedia.org/wiki/%E5%9D%82%E6%89%8B%E5%B3%B6,  鳥羽市,  https://ja.wikipedia.org/wiki/%E9%B3%A5%E7%BE%BD%E5%B8%82, sakate_jima.geojson, 34.484806, 136.859472 
sugashima, 菅島,  https://ja.wikipedia.org/wiki/%E8%8F%85%E5%B3%B6,  鳥羽市,  https://ja.wikipedia.org/wiki/%E9%B3%A5%E7%BE%BD%E5%B8%82, sugashima.geojson, 34.499, 136.9005 
suzushima, 鈴島,  https://ja.wikipedia.org/wiki/%E9%88%B4%E5%B3%B6,  紀北町,  https://ja.wikipedia.org/wiki/%E7%B4%80%E5%8C%97%E7%94%BA, suzushima.geojson, 34.160556, 136.303333 
toushi_jima, 答志島,  https://ja.wikipedia.org/wiki/%E7%AD%94%E5%BF%97%E5%B3%B6,  鳥羽市,  https://ja.wikipedia.org/wiki/%E9%B3%A5%E7%BE%BD%E5%B8%82, toushi_jima.geojson, 34.520278, 136.877611 
hinata_jima, 日向島,  https://ja.wikipedia.org/wiki/%E6%97%A5%E5%90%91%E5%B3%B6,  鳥羽市,  https://ja.wikipedia.org/wiki/%E9%B3%A5%E7%BE%BD%E5%B8%82, hinata_jima.geojson, 34.506025, 136.8373 
masaki-jima, 間崎島,  https://ja.wikipedia.org/wiki/%E9%96%93%E5%B4%8E%E5%B3%B6,  m志摩市,  https://ja.wikipedia.org/wiki/%E5%BF%97%E6%91%A9%E5%B8%82, masaki-jima.geojson, 34.290278, 136.815833 
mie_jima, 見江島,  https://ja.wikipedia.org/wiki/%E8%A6%8B%E6%B1%9F%E5%B3%B6,  南伊勢町,  https://ja.wikipedia.org/wiki/%E5%8D%97%E4%BC%8A%E5%8B%A2%E7%94%BA, mie_jima.geojson, 34.245944, 136.550917 
yokoyama_jima, 横山島,  https://ja.wikipedia.org/wiki/%E6%A8%AA%E5%B1%B1%E5%B3%B6,  志摩市,  https://ja.wikipedia.org/wiki/%E5%BF%97%E6%91%A9%E5%B8%82, yokoyama_jima.geojson, 34.301083, 136.820231 
watakano_jima, 渡鹿野島,  https://ja.wikipedia.org/wiki/%E6%B8%A1%E9%B9%BF%E9%87%8E%E5%B3%B6,  志摩市,  https://ja.wikipedia.org/wiki/%E5%BF%97%E6%91%A9%E5%B8%82, watakano_jima.geojson, 34.362778, 136.874167 
sabaru_jima, 佐波留島,  https://ja.wikipedia.org/wiki/%E4%BD%90%E6%B3%A2%E7%95%99%E5%B3%B6,  尾鷲市,  https://ja.wikipedia.org/wiki/%E5%B0%BE%E9%B7%B2%E5%B8%82, sabaru_jima.geojson, 34.070802, 136.254564 
toga_jima, 桃頭島,  https://ja.wikipedia.org/wiki/%E6%A1%83%E9%A0%AD%E5%B3%B6,  尾鷲市,  https://ja.wikipedia.org/wiki/%E5%B0%BE%E9%B7%B2%E5%B8%82, toga_jima.geojson, 34.059547, 136.260239 
